,date,open,close,high,low,volume,code
3512,2019/9/12,3944.69,3972.38,3975.93,3933.44,110241273,hs300
3513,2019/9/16,3981.36,3957.72,3982.2,3943.37,110259805,hs300
3514,2019/9/17,3947.16,3891.22,3947.16,3879.49,113694317,hs300
3515,2019/9/18,3902.99,3910.08,3923.15,3902.51,82056152,hs300
3516,2019/9/19,3923.96,3924.38,3924.38,3897.07,85984238,hs300
3517,2019/9/20,3933.46,3935.65,3942.22,3921.41,103455955,hs300
3518,2019/9/23,3925.19,3890.66,3925.19,3868.21,94036225,hs300
3519,2019/9/24,3895.87,3901.08,3927.01,3886.14,87783230,hs300
3520,2019/9/25,3887.55,3870.98,3889.84,3867.23,89520835,hs300
3521,2019/9/26,3884.7,3841.14,3890.75,3840.25,102698301,hs300
3522,2019/9/27,3843.46,3852.65,3859.5,3832.25,74003947,hs300
3523,2019/9/30,3842.07,3814.53,3857.23,3813.55,65931313,hs300
3524,2019/10/8,3818.59,3837.68,3861.64,3818.59,76657860,hs300
3525,2019/10/9,3822.61,3843.24,3845.34,3805.07,75854512,hs300
3526,2019/10/10,3838.49,3874.64,3877.14,3829.43,79222694,hs300
3527,2019/10/11,3885.52,3911.73,3922.37,3868.84,93412577,hs300
3528,2019/10/14,3944.86,3953.24,3983.81,3934.73,122393611,hs300
3529,2019/10/15,3953.16,3936.25,3953.16,3928.15,85273949,hs300
3530,2019/10/16,3939.28,3922.69,3964.05,3919.02,83229707,hs300
3531,2019/10/17,3929.39,3925.22,3935.81,3913.92,64863745,hs300
3532,2019/10/18,3935.42,3869.38,3940.54,3864.97,82321140,hs300
3533,2019/10/21,3865.34,3880.84,3884.74,3856.04,74182918,hs300
3534,2019/10/22,3896.31,3895.88,3897.44,3870.55,68918566,hs300
3535,2019/10/23,3892.68,3871.08,3901.42,3862.2,70198625,hs300
3536,2019/10/24,3877.92,3870.67,3890.2,3852.58,71334575,hs300
3537,2019/10/25,3871.77,3896.79,3899.72,3849.03,77453620,hs300
3538,2019/10/28,3904.98,3926.58,3927.8,3897.82,97406020,hs300
3539,2019/10/29,3929.71,3910.23,3932.37,3910.23,82257075,hs300
3540,2019/10/30,3904.72,3891.23,3908.1,3883.45,77872923,hs300
3541,2019/10/31,3906.86,3886.75,3907.15,3878.88,86714539,hs300
3542,2019/11/1,3883.81,3952.39,3956.08,3876.42,100689612,hs300
3543,2019/11/4,3964.01,3978.12,3985.36,3964.01,104193855,hs300
3544,2019/11/5,3982.12,4002.81,4030.64,3970.87,112911880,hs300
3545,2019/11/6,4006.33,3984.88,4007.5,3973.78,97312952,hs300
3546,2019/11/7,3984.55,3991.88,4005.38,3975.55,87254898,hs300
3547,2019/11/8,4017.67,3973.01,4022.04,3971.57,97106948,hs300
3548,2019/11/11,3948.62,3902.98,3948.62,3897.55,94155621,hs300
3549,2019/11/12,3905.96,3903.69,3914.88,3877.74,76543069,hs300
3550,2019/11/13,3905.28,3899.98,3908.42,3882.43,76749078,hs300
3551,2019/11/14,3905.93,3905.86,3916.95,3895.14,87008446,hs300
3552,2019/11/15,3908.49,3877.09,3915.1,3877.09,83730917,hs300
3553,2019/11/18,3874.44,3907.93,3913.1,3868.32,76645993,hs300
3554,2019/11/19,3904.1,3947.04,3947.04,3902.38,82161025,hs300
3555,2019/11/20,3940.13,3907.86,3943.23,3901.99,76815333,hs300
3556,2019/11/21,3894.54,3889.6,3901.83,3875.97,69130538,hs300
3557,2019/11/22,3894.17,3849.99,3918.84,3833.5,91042639,hs300
3558,2019/11/25,3850.97,3878.21,3878.25,3839.42,106066289,hs300
3559,2019/11/26,3893.43,3891.65,3899.11,3869.59,111513537,hs300
3560,2019/11/27,3883.43,3875.62,3889.98,3862.7,76437305,hs300
3561,2019/11/28,3877.9,3862.3,3887.69,3852.01,65230119,hs300
3562,2019/11/29,3857.19,3828.67,3861.66,3804.83,74144331,hs300
3563,2019/12/2,3835.51,3836.06,3854.75,3829.31,77412173,hs300
3564,2019/12/3,3829.21,3851.09,3851.12,3811.63,73611240,hs300
3565,2019/12/4,3841.66,3849.82,3852.99,3831.07,79683385,hs300
3566,2019/12/5,3863.61,3879.36,3883.4,3859.82,89051193,hs300
3567,2019/12/6,3885.06,3902.39,3902.39,3878.7,78648887,hs300
3568,2019/12/9,3909.53,3895.45,3911.97,3885.25,95353806,hs300
3569,2019/12/10,3886.44,3900.38,3900.96,3882.09,86262928,hs300
3570,2019/12/11,3907.16,3902.75,3909.39,3890.34,99765480,hs300
3571,2019/12/12,3908.45,3891.02,3908.45,3886.12,84708330,hs300
3572,2019/12/13,3928,3968.22,3969.46,3925.28,148571349,hs300
3573,2019/12/16,3970.71,3987.55,3987.59,3953.51,148486670,hs300
3574,2019/12/17,3987.74,4041.8,4067.14,3984.52,201162937,hs300
3575,2019/12/18,4039.72,4032.78,4057.64,4025.34,151351764,hs300
3576,2019/12/19,4034.62,4027.15,4038.54,4014.9,117900558,hs300
3577,2019/12/20,4032.15,4017.25,4046.73,4014.93,121267662,hs300
3578,2019/12/23,4014.69,3967.1,4032.17,3964.38,122816246,hs300
3579,2019/12/24,3971.56,3992.96,3994.51,3963.67,95989045,hs300
3580,2019/12/25,3988.66,3990.87,4000.56,3976.36,94938890,hs300
3581,2019/12/26,3993.67,4025.99,4025.99,3993.54,108860640,hs300
3582,2019/12/27,4029.25,4022.03,4066.8,4019.72,150926411,hs300
3583,2019/12/30,4015.52,4081.63,4083.69,4001.5,155971488,hs300
3584,2019/12/31,4077.75,4096.58,4098.14,4069.01,123264258,hs300
3585,2020/1/2,4121.35,4152.24,4172.66,4121.35,182116772,hs300
3586,2020/1/3,4161.22,4144.96,4164.3,4131.86,142826244,hs300
3587,2020/1/6,4120.52,4129.3,4170.64,4102.38,175309953,hs300
3588,2020/1/7,4137.4,4160.23,4161.25,4135.1,139489031,hs300
3589,2020/1/8,4139.63,4112.32,4149.81,4101.98,167585850,hs300
3590,2020/1/9,4145.53,4164.37,4165.66,4143.59,136886324,hs300
3591,2020/1/10,4177.58,4163.19,4180.98,4148.48,113031719,hs300
3592,2020/1/13,4166.93,4203.99,4203.99,4148.6,119691982,hs300
3593,2020/1/14,4215.16,4189.89,4223.51,4188.08,129320783,hs300
3594,2020/1/15,4186.88,4166.73,4193.87,4150.88,104633136,hs300
3595,2020/1/16,4174.82,4149.04,4175.29,4142.18,100267642,hs300
3596,2020/1/17,4162.19,4154.85,4177.03,4141.65,98725682,hs300
3597,2020/1/20,4170.74,4185.83,4185.96,4149.49,122409147,hs300
3598,2020/1/21,4165.02,4114.31,4165.02,4113.33,130527507,hs300
3599,2020/1/22,4093.8,4131.93,4141.18,4046.49,126758763,hs300
3600,2020/1/23,4093.32,4003.9,4103.52,3972.39,160357603,hs300
3601,2020/2/3,3639.91,3688.36,3732.16,3639.91,157559647,hs300
3602,2020/2/4,3652,3785.64,3786.86,3652,213933328,hs300
3603,2020/2/5,3801.1,3828.53,3866.01,3781.61,174925524,hs300
3604,2020/2/6,3841.75,3899.78,3914.92,3806.96,176462235,hs300
3605,2020/2/7,3879.55,3899.87,3899.88,3849.71,151731759,hs300
3606,2020/2/10,3872.37,3916.01,3920.17,3861.01,148406969,hs300
3607,2020/2/11,3926.42,3952.46,3970.52,3915.71,143441674,hs300
3608,2020/2/12,3945.67,3984.43,3984.43,3940.67,126710321,hs300
3609,2020/2/13,3985.88,3959.92,3999.55,3950.14,145001843,hs300
3610,2020/2/14,3954.23,3987.73,4001.56,3954.02,143239803,hs300
3611,2020/2/17,3999.65,4077.42,4077.45,3999.65,182778969,hs300
3612,2020/2/18,4069.83,4057.51,4076.39,4027.79,163236220,hs300
3613,2020/2/19,4049.59,4051.31,4085.17,4042.85,169046441,hs300
3614,2020/2/20,4062.9,4144.66,4148.53,4055.81,212232624,hs300
3615,2020/2/21,4134.87,4149.49,4184.44,4130.17,217213604,hs300
3616,2020/2/24,4131.84,4132.84,4149.01,4097.18,212869303,hs300
3617,2020/2/25,4066.3,4123.85,4126.71,4020.91,244167831,hs300
3618,2020/2/26,4070.1,4073.02,4132.78,4061.12,261094061,hs300
3619,2020/2/27,4084.08,4084.88,4110.53,4067.44,181290981,hs300
3620,2020/2/28,3988.73,3940.05,4031.15,3928.07,230275093,hs300
3621,2020/3/2,3968.84,4069.67,4092.54,3968.84,219313559,hs300
3622,2020/3/3,4125.14,4091.36,4147.65,4067.91,219369777,hs300
3623,2020/3/4,4078.5,4115.05,4115.26,4060.73,182424730,hs300
3624,2020/3/5,4150.21,4206.73,4215.85,4127.04,231823115,hs300
3625,2020/3/6,4158.2,4138.51,4181.31,4135.39,172475717,hs300
3626,2020/3/9,4063.08,3997.13,4063.08,3995.13,208102035,hs300
3627,2020/3/10,3975.23,4082.73,4093,3954.75,197416402,hs300
3628,2020/3/11,4090.93,4028.43,4091.27,4028.4,161656111,hs300
3629,2020/3/12,3976.11,3950.91,3987.43,3926.27,157060458,hs300
3630,2020/3/13,3771.01,3895.31,3937.18,3765.15,188296722,hs300
3631,2020/3/16,3899.86,3727.84,3899.86,3720.51,185968260,hs300
3632,2020/3/17,3739.78,3709.68,3786.89,3618.31,166246129,hs300
3633,2020/3/18,3729.69,3636.26,3775.85,3636.26,155037547,hs300
3634,2020/3/19,3623.79,3589.09,3647.99,3503.19,180807407,hs300
3635,2020/3/20,3629.51,3653.22,3663.95,3588.78,139603000,hs300
3636,2020/3/23,3542.68,3530.31,3585.8,3523.79,137108790,hs300
3637,2020/3/24,3598.65,3625.11,3627.76,3545.45,143103021,hs300
3638,2020/3/25,3711.48,3722.52,3732.65,3685.99,153495958,hs300
3639,2020/3/26,3692.61,3698.05,3736.25,3681.27,112310665,hs300
3640,2020/3/27,3746.39,3710.06,3758.78,3709.92,124060995,hs300
3641,2020/3/30,3657.46,3674.11,3690.64,3637.59,126876673,hs300
3642,2020/3/31,3708.14,3686.16,3716.07,3676.2,111453025,hs300
3643,2020/4/1,3682.3,3675.08,3731.78,3670.97,119352620,hs300
3644,2020/4/2,3656.32,3734.53,3734.53,3652.32,115168209,hs300
3645,2020/4/3,3721.48,3713.22,3738.83,3698.98,99825083,hs300
3646,2020/4/7,3779.91,3798.02,3803.63,3772.21,142778030,hs300
3647,2020/4/8,3776.42,3780.34,3793,3767.29,111389513,hs300
3648,2020/4/9,3798.49,3792.81,3801.72,3785.31,100485032,hs300
3649,2020/4/10,3794.84,3769.18,3824.74,3758.96,102444956,hs300
3650,2020/4/13,3751.71,3753.26,3769.88,3740.19,79053343,hs300
3651,2020/4/14,3777.83,3825.7,3825.76,3764.98,110637585,hs300
3652,2020/4/15,3820.85,3797.36,3829.8,3793.44,108461984,hs300
3653,2020/4/16,3777.8,3802.38,3807.36,3774.56,95947965,hs300
3654,2020/4/17,3831.92,3839.49,3863.45,3821.42,132004301,hs300
3655,2020/4/20,3845.46,3853.46,3853.8,3831.55,100013115,hs300
3656,2020/4/21,3838.23,3808.05,3838.23,3780,102921888,hs300
3657,2020/4/22,3789.13,3839.38,3839.38,3782.21,85899464,hs300
3658,2020/4/23,3851.91,3829.75,3857.47,3826.56,95508450,hs300
3659,2020/4/24,3826.31,3796.97,3827.21,3787.07,94844135,hs300
3660,2020/4/27,3808.02,3822.77,3842.87,3793.77,95462735,hs300
3661,2020/4/28,3835.35,3849.15,3859.68,3768.2,122093476,hs300
3662,2020/4/29,3837.51,3867.03,3880.74,3833.72,95854590,hs300
3663,2020/4/30,3880.41,3912.58,3921.7,3880.41,132917125,hs300
3664,2020/5/6,3867.26,3936.25,3937.69,3865.99,139855675,hs300
3665,2020/5/7,3937.59,3924.89,3941.48,3915.9,105514646,hs300
3666,2020/5/8,3943,3963.62,3979.66,3935.98,116943341,hs300
3667,2020/5/11,3974.76,3960.18,3998.1,3944.5,122673803,hs300
3668,2020/5/12,3961.34,3960.24,3970.11,3930.21,98250554,hs300
3669,2020/5/13,3946.64,3968.25,3972.53,3932.57,88190669,hs300
3670,2020/5/14,3952.2,3925.22,3952.2,3924.05,88530004,hs300
3671,2020/5/15,3941.12,3912.82,3945.2,3907.4,92618382,hs300
3672,2020/5/18,3914.66,3922.91,3946.43,3898.4,112801762,hs300
3673,2020/5/19,3963.78,3956.25,3966.85,3944.07,94015291,hs300
3674,2020/5/20,3955.71,3935.22,3955.71,3923.92,100791150,hs300
3675,2020/5/21,3950.6,3913.79,3951.74,3907.58,94861033,hs300
3676,2020/5/22,3907.58,3824.06,3907.58,3818.15,103378360,hs300
3677,2020/5/25,3828.32,3829.32,3835.63,3800.18,79033326,hs300
3678,2020/5/26,3850,3872.77,3874.75,3844.48,77448076,hs300
3679,2020/5/27,3873.7,3845.61,3873.7,3838.42,83711831,hs300
3680,2020/5/28,3848.49,3856.63,3885.42,3818.43,93064054,hs300
3681,2020/5/29,3838.38,3867.02,3872.3,3830.42,93813832,hs300
3682,2020/6/1,3901.73,3971.34,3976.32,3901.73,136456652,hs300
3683,2020/6/2,3969.95,3983.57,3991.78,3958.98,144303060,hs300
3684,2020/6/3,4001.17,3983.65,4018.68,3982.93,136597483,hs300
3685,2020/6/4,3998.16,3982.19,3999.81,3968.57,104277737,hs300
3686,2020/6/5,3988.22,4001.25,4001.25,3967.93,102443942,hs300
3687,2020/6/8,4023.61,4021.95,4050.22,4016.1,137925813,hs300
3688,2020/6/9,4027.56,4047.03,4052.16,4016.34,115304479,hs300
3689,2020/6/10,4046.23,4039.71,4046.23,4024.42,112265728,hs300
3690,2020/6/11,4031.74,3995.88,4043.01,3979.75,127308941,hs300
3691,2020/6/12,3931.62,4003.08,4011.06,3927.25,134166649,hs300
3692,2020/6/15,3982.97,3954.99,4007.14,3954.99,131297860,hs300
3693,2020/6/16,3995.58,4014.57,4014.57,3987.86,111051539,hs300
3694,2020/6/17,4018.61,4017.59,4018.61,3992.13,105605799,hs300
3695,2020/6/18,4009.78,4044.38,4047.56,4000.9,138148761,hs300
3696,2020/6/19,4047.05,4098.71,4109.36,4043.49,152946990,hs300
3697,2020/6/22,4097.51,4102.05,4126.94,4088.78,155829465,hs300
3698,2020/6/23,4098.04,4121.79,4124.73,4080.75,129229510,hs300
3699,2020/6/24,4128.1,4138.99,4144.68,4123.36,121712465,hs300
3700,2020/6/29,4127.93,4109.72,4137.37,4092.54,130865854,hs300
3701,2020/6/30,4130,4163.96,4174.42,4129.78,125933521,hs300
3702,2020/7/1,4172.64,4247.78,4247.78,4163.5,169990456,hs300
3703,2020/7/2,4239.41,4335.84,4340.1,4238.12,252939368,hs300
3704,2020/7/3,4353.19,4419.6,4419.6,4348.45,290485539,hs300
3705,2020/7/6,4465.81,4670.09,4678.11,4465.81,405821025,hs300
3706,2020/7/7,4739.61,4698.13,4796.32,4688.06,406008553,hs300
3707,2020/7/8,4692.86,4774,4803.36,4670.65,348074847,hs300
3708,2020/7/9,4770.08,4840.77,4854.12,4757.29,351046893,hs300
3709,2020/7/10,4796.09,4753.13,4821.37,4734.47,316949651,hs300
3710,2020/7/13,4742.37,4852.96,4878.08,4741.87,321645446,hs300
3711,2020/7/14,4836.17,4806.69,4860.44,4729.93,297241985,hs300
3712,2020/7/15,4821.52,4744.47,4837.48,4723.36,272389006,hs300
3713,2020/7/16,4741.53,4516.25,4772.56,4513.65,284657133,hs300
3714,2020/7/17,4524.77,4544.7,4601.37,4485.82,207375563,hs300
3715,2020/7/20,4597.2,4680.3,4681.94,4534.23,246068914,hs300
3716,2020/7/21,4697.5,4691.04,4714.29,4661.44,200415659,hs300
3717,2020/7/22,4682.66,4714.45,4790.45,4675.35,224199211,hs300
3718,2020/7/23,4668.74,4712.44,4731.4,4607.66,234314569,hs300
3719,2020/7/24,4679.03,4505.59,4691.7,4479.39,243905203,hs300
3720,2020/7/27,4535.01,4528.45,4558.12,4482.44,171420551,hs300
3721,2020/7/28,4567.67,4568.26,4590.25,4537.68,162768498,hs300
3722,2020/7/29,4559.16,4679.01,4680.56,4548.85,186695305,hs300
3723,2020/7/30,4689.76,4656.15,4704.63,4649.77,166967566,hs300
3724,2020/7/31,4652.18,4695.05,4741.81,4621.96,184839026,hs300
3725,2020/8/3,4735.9,4771.31,4771.37,4720.03,214776239,hs300
3726,2020/8/4,4778.49,4775.8,4807.08,4747.77,239974985,hs300
3727,2020/8/5,4761.76,4777.11,4786.7,4711.27,196700548,hs300
3728,2020/8/6,4779.24,4762.76,4791.86,4691.16,227854406,hs300
3729,2020/8/7,4742.29,4707.93,4749.02,4637.84,213518216,hs300
3730,2020/8/10,4681.76,4724.87,4757.66,4646.29,203788832,hs300
3731,2020/8/11,4730.37,4681.78,4791.53,4674.86,205546511,hs300
3732,2020/8/12,4668.89,4647.64,4681.62,4566.27,202887239,hs300
3733,2020/8/13,4666.49,4635.71,4671.77,4626.1,152550092,hs300
3734,2020/8/14,4627.61,4704.63,4708.07,4617.63,147292921,hs300
3735,2020/8/17,4727.12,4815.23,4838.09,4721.36,268001556,hs300
3736,2020/8/18,4816.57,4812.76,4825.39,4788.83,189139854,hs300
3737,2020/8/19,4804.67,4740.68,4809.05,4738.01,192442948,hs300
3738,2020/8/20,4708.13,4679.15,4721.44,4662.8,158368639,hs300
3739,2020/8/21,4717.79,4718.84,4739.48,4684.81,142657864,hs300
3740,2020/8/24,4746.4,4755.85,4769.47,4716.61,151143512,hs300
3741,2020/8/25,4769.21,4761.95,4802.41,4746.31,141701351,hs300
3742,2020/8/26,4761.72,4706.13,4786.42,4689.88,151305180,hs300
3743,2020/8/27,4718.06,4731.35,4731.94,4679.36,119042850,hs300
3744,2020/8/28,4727.29,4844.27,4850.49,4719.35,159399765,hs300
3745,2020/8/31,4870.93,4816.22,4901.21,4816.21,202567029,hs300
3746,2020/9/1,4803.39,4842.12,4842.14,4791.78,138395402,hs300
3747,2020/9/2,4859.08,4843.89,4863.55,4797.52,157989524,hs300
3748,2020/9/3,4841.5,4817.1,4877.01,4800.06,145671201,hs300
3749,2020/9/4,4737.24,4770.22,4778.2,4726.56,120032796,hs300
3750,2020/9/7,4759.52,4669.37,4789.3,4655.56,148607791,hs300
3751,2020/9/8,4683.83,4694.39,4707.9,4639.05,139199227,hs300
3752,2020/9/9,4634.25,4584.59,4645.2,4558.03,162277107,hs300
3753,2020/9/10,4632.1,4581.98,4647.75,4572.21,150652878,hs300
3754,2020/9/11,4572.26,4627.28,4630.88,4563.11,115302424,hs300
3755,2020/9/14,4652.05,4651.05,4666.99,4625.99,107235179,hs300
3756,2020/9/15,4649.45,4688.48,4691.5,4630.54,101915925,hs300
3757,2020/9/16,4683.01,4657.36,4690.68,4638.46,108753641,hs300
3758,2020/9/17,4642.05,4632.71,4664.95,4601.64,105983631,hs300
3759,2020/9/18,4636.64,4737.09,4737.8,4631.7,160426475,hs300
3760,2020/9/21,4750.75,4691.43,4752.98,4688.72,124535827,hs300
3761,2020/9/22,4654.22,4635.76,4706.21,4622.11,119672947,hs300
3762,2020/9/23,4639.66,4652.33,4665.96,4623.55,95826528,hs300
3763,2020/9/24,4623.95,4563.07,4631.95,4562.21,112593683,hs300
3764,2020/9/25,4582.48,4570.02,4599.54,4554.72,93015155,hs300
3765,2020/9/28,4582.65,4581.91,4613.63,4571.15,85048389,hs300
3766,2020/9/29,4608.29,4591.8,4616.68,4586.35,85993858,hs300
3767,2020/9/30,4607.58,4587.4,4634.72,4563.41,89081200,hs300
3768,2020/10/9,4663.61,4681.14,4695.4,4655.09,111337512,hs300
3769,2020/10/12,4705.19,4823.16,4823.27,4704.16,155784558,hs300
3770,2020/10/13,4812.9,4839.2,4845.92,4795.37,116516338,hs300
3771,2020/10/14,4830.46,4807.1,4830.46,4795.91,111906923,hs300
3772,2020/10/15,4810.78,4798.74,4833.89,4796.26,109964962,hs300
3773,2020/10/16,4798.92,4791.68,4825.55,4765.97,116716102,hs300
3774,2020/10/19,4823.49,4755.49,4849.61,4747.34,129246361,hs300
3775,2020/10/20,4751.37,4793.47,4793.47,4739.46,98048156,hs300
3776,2020/10/21,4801.63,4792.83,4801.63,4758.86,103805703,hs300
3777,2020/10/22,4780.6,4777.98,4791.81,4725.5,101350891,hs300
3778,2020/10/23,4775.47,4718.49,4802.46,4717.1,106825184,hs300
3779,2020/10/26,4684.05,4691.24,4713.39,4639.3,108343275,hs300
3780,2020/10/27,4680.14,4699.28,4708.46,4671.85,92656304,hs300
3781,2020/10/28,4703,4737.27,4753.31,4685.6,108463402,hs300
3782,2020/10/29,4683.61,4772.92,4803.03,4679.25,117117250,hs300
3783,2020/10/30,4776.47,4695.33,4778.51,4683.47,139802303,hs300
3784,2020/11/2,4702.75,4720.83,4738.02,4695.44,142867693,hs300
3785,2020/11/3,4743.17,4777.56,4793.4,4734.17,136055408,hs300
3786,2020/11/4,4781.45,4813.66,4825.46,4770.56,114661806,hs300
3787,2020/11/5,4861.34,4885.11,4885.11,4838,139244594,hs300
3788,2020/11/6,4897.63,4885.72,4897.63,4845.43,153639034,hs300
3789,2020/11/9,4918.86,4981.35,4997.8,4918.86,197131984,hs300
3790,2020/11/10,4995.41,4953.88,4995.41,4928.93,176267214,hs300
3791,2020/11/11,4937.76,4904.9,4957.58,4901.71,164470515,hs300
3792,2020/11/12,4916.77,4908.46,4926.34,4891.51,118114619,hs300
3793,2020/11/13,4886.98,4856.85,4886.98,4825.76,133693079,hs300
3794,2020/11/16,4880.96,4904.17,4904.17,4848.62,148770980,hs300
3795,2020/11/17,4903.12,4894.79,4909.29,4865.39,151487464,hs300
3796,2020/11/18,4889.67,4891.67,4911.09,4870.72,164216616,hs300
3797,2020/11/19,4880.92,4927.99,4939.79,4870.2,133681378,hs300
3798,2020/11/20,4928.22,4943.29,4947.43,4922.59,129400341,hs300
3799,2020/11/23,4954.6,5005.03,5029.65,4940.45,205915187,hs300
3800,2020/11/24,4997.05,4974.29,5001.06,4960.98,156637911,hs300
3801,2020/11/25,4992.75,4910.7,5004.77,4910.7,170340527,hs300
3802,2020/11/26,4908.32,4919.59,4925.29,4867.82,137202338,hs300
3803,2020/11/27,4930.59,4980.77,4980.77,4917.35,162952922,hs300
3804,2020/11/30,4994.11,4960.25,5055.19,4960.25,262638950,hs300
3805,2020/12/1,4963.13,5067.1,5072.55,4963.13,204065638,hs300
3806,2020/12/2,5072.98,5067.14,5090.61,5043.31,195435476,hs300
3807,2020/12/3,5065.45,5057.06,5072.3,5033.79,177865748,hs300
3808,2020/12/4,5049.52,5065.92,5072.39,5017.85,144347167,hs300
3809,2020/12/7,5065.73,5022.24,5067.87,5014.61,139896217,hs300
3810,2020/12/8,5029.11,5009.88,5043.06,4998.92,123073029,hs300
3811,2020/12/9,5022.38,4942.7,5033.64,4942.52,138916965,hs300
3812,2020/12/10,4931.29,4940.52,4962.74,4919.77,125914270,hs300
3813,2020/12/11,4957.82,4889.63,4957.82,4849.35,159357697,hs300
3814,2020/12/14,4903.63,4934.84,4937.26,4887.66,120801552,hs300
3815,2020/12/15,4931.6,4945.1,4954.19,4904.79,118342633,hs300
3816,2020/12/16,4957.3,4953.87,4968.86,4938.19,106778968,hs300
3817,2020/12/17,4960.73,5017.48,5021.62,4950.37,133385479,hs300
3818,2020/12/18,5014.32,4999.97,5027.44,4979.01,128049618,hs300
3819,2020/12/21,4995.76,5046.84,5048.51,4970,140811782,hs300
3820,2020/12/22,5034.98,4964.77,5055.13,4960.95,162344970,hs300
3821,2020/12/23,4977.3,5007.12,5028.45,4968.15,140292819,hs300
3822,2020/12/24,5006.01,5000.02,5033.04,4979.24,114418667,hs300
3823,2020/12/25,4985.77,5042.01,5042.1,4973.68,121006979,hs300
3824,2020/12/28,5042.94,5064.41,5089.34,5037.86,136914407,hs300
3825,2020/12/29,5071.45,5042.94,5077.42,5034.31,141198662,hs300
3826,2020/12/30,5037.98,5113.71,5113.71,5036.63,148626448,hs300
3827,2020/12/31,5122.48,5211.29,5215.62,5122.48,171602509,hs300
3828,2021/1/4,5212.93,5267.72,5284.43,5190.94,211711382,hs300
3829,2021/1/5,5245.84,5368.5,5368.5,5234.38,224931159,hs300
3830,2021/1/6,5386.51,5417.67,5433.47,5341.43,193773444,hs300
3831,2021/1/7,5428.39,5513.66,5513.66,5413.35,219872080,hs300
3832,2021/1/8,5526.29,5495.43,5547.47,5442.69,204324956,hs300
3833,2021/1/11,5504.24,5441.16,5555.69,5412.5,231835983,hs300
3834,2021/1/12,5419.5,5596.35,5596.35,5417.63,224220186,hs300
3835,2021/1/13,5609.26,5577.97,5644.72,5535.14,261569886,hs300
3836,2021/1/14,5556.21,5470.46,5568.02,5458.68,243683380,hs300
3837,2021/1/15,5471.39,5458.08,5500.63,5390.27,238637435,hs300
3838,2021/1/18,5438.16,5518.52,5541.46,5410.78,207051869,hs300
3839,2021/1/19,5525.97,5437.52,5532.48,5415.72,211043425,hs300
3840,2021/1/20,5439.91,5476.43,5496.05,5426.54,170913260,hs300
3841,2021/1/21,5492.96,5564.97,5593.11,5490.56,209950197,hs300
3842,2021/1/22,5562.38,5569.78,5573.66,5513.88,199300020,hs300
3843,2021/1/25,5564.12,5625.92,5655.48,5543.27,197047019,hs300
3844,2021/1/26,5600.9,5512.97,5600.9,5506,171904590,hs300
3845,2021/1/27,5505.77,5528,5534.99,5449.64,160190841,hs300
3846,2021/1/28,5450.37,5377.14,5462.24,5360.38,170485585,hs300
3847,2021/1/29,5413.97,5351.96,5430.2,5288.1,182178784,hs300
3848,2021/2/1,5356.85,5417.65,5422.3,5342.05,166313706,hs300
3849,2021/2/2,5429.7,5501.09,5503.21,5411.52,165210565,hs300
3850,2021/2/3,5499.3,5485.2,5532.89,5473.12,188054317,hs300
3851,2021/2/4,5453.98,5473.95,5510.05,5411.57,180575654,hs300
3852,2021/2/5,5494.7,5483.41,5550.77,5477.65,189699598,hs300
3853,2021/2/8,5506.14,5564.56,5576.49,5479.85,164033775,hs300
3854,2021/2/9,5584.17,5686.25,5686.25,5555.05,164887260,hs300
3855,2021/2/10,5709.68,5807.72,5823.42,5707.33,170169786,hs300
3856,2021/2/18,5922.07,5768.38,5930.91,5747.66,218848686,hs300
3857,2021/2/19,5734.02,5778.84,5787.89,5667.32,214475780,hs300
3858,2021/2/22,5785.51,5597.33,5785.51,5597.33,282124382,hs300
3859,2021/2/23,5542.68,5579.67,5644.76,5541.11,233807727,hs300
3860,2021/2/24,5591.48,5437.57,5598.83,5379.73,225428610,hs300
3861,2021/2/25,5494.47,5469.56,5527.63,5444.16,230736028,hs300
3862,2021/2/26,5343.9,5336.76,5416.32,5318.86,212264543,hs300
3863,2021/3/1,5389.25,5418.78,5421.56,5345.94,177463523,hs300
3864,2021/3/2,5453.28,5349.63,5454.97,5305.05,196511115,hs300
3865,2021/3/3,5327.35,5452.21,5452.4,5316.48,194709054,hs300
3866,2021/3/4,5388.48,5280.71,5392.37,5254.78,212775211,hs300
3867,2021/3/5,5191.97,5262.8,5307.82,5174.25,202627956,hs300
3868,2021/3/8,5299.79,5080.02,5326.26,5079.8,230231635,hs300
3869,2021/3/9,5066.15,4971,5094.31,4917.91,230711004,hs300
3870,2021/3/10,5047.06,5003.61,5055.28,4981.62,169928490,hs300
3871,2021/3/11,5024.56,5128.22,5138.41,5020.58,189600766,hs300
3872,2021/3/12,5153.67,5146.38,5153.67,5086.82,201020589,hs300
3873,2021/3/15,5116.12,5035.54,5120.88,4992.4,204153084,hs300
3874,2021/3/16,5054.41,5079.36,5084.31,5009.95,161390054,hs300
3875,2021/3/17,5062.77,5100.86,5123.55,5020.13,149162376,hs300
3876,2021/3/18,5114.59,5141.77,5160.46,5111.13,142901518,hs300
3877,2021/3/19,5068.53,5007.09,5089.92,4980.76,164174849,hs300
3878,2021/3/22,5008.4,5057.15,5071.34,4996.54,167402632,hs300
3879,2021/3/23,5057.06,5009.25,5064.02,4966.53,158013967,hs300
